sample_id,cell_line_id,drug_id,response,cell_emb_0,cell_emb_1,cell_emb_2,cell_emb_3,cell_emb_4,cell_emb_5,cell_emb_6,cell_emb_7,cell_emb_8,cell_emb_9,cell_emb_10,cell_emb_11,cell_emb_12,cell_emb_13,cell_emb_14,cell_emb_15,cell_emb_16,cell_emb_17,cell_emb_18,cell_emb_19,cell_emb_20,cell_emb_21,cell_emb_22,cell_emb_23,cell_emb_24,cell_emb_25,cell_emb_26,cell_emb_27,cell_emb_28,cell_emb_29,cell_emb_30,cell_emb_31,drug_emb_0,drug_emb_1,drug_emb_2,drug_emb_3,drug_emb_4,drug_emb_5,drug_emb_6,drug_emb_7,drug_emb_8,drug_emb_9,drug_emb_10,drug_emb_11,drug_emb_12,drug_emb_13,drug_emb_14,drug_emb_15,drug_emb_16,drug_emb_17,drug_emb_18,drug_emb_19,drug_emb_20,drug_emb_21,drug_emb_22,drug_emb_23,drug_emb_24,drug_emb_25,drug_emb_26,drug_emb_27,drug_emb_28,drug_emb_29,drug_emb_30,drug_emb_31
TRAIN_0428,AMO1,TW 37,-0.057069,-0.108274,-0.570987,0.162505,0.933393,-0.562942,0.181949,0.207508,-0.166754,-0.194022,-0.35524,-0.415519,-0.738326,1.054779,-0.554987,-0.866107,-0.061295,-0.359291,-0.016435,0.035324,-0.043929,0.173398,-0.355481,-0.117316,-1.577368,-0.920522,0.716635,0.478007,-0.012077,0.108515,0.068325,1.359358,1.114149,-0.697958,0.526327,0.845572,-0.556786,-0.113754,-1.075242,-0.624832,0.0583,0.937267,1.056185,0.051196,-0.549073,-0.892836,-0.39339,-0.708216,-0.146199,1.192649,-0.58797,-0.280672,0.246829,-0.87302,-0.291518,0.030797,1.217761,-0.47834,-1.350512,0.743938,0.255874,-1.125631,-0.236192,-0.203406,-0.299568
TRAIN_0429,CAL29,WZ4003,5.41321,1.238292,0.113911,0.507356,1.208373,0.130208,-0.687934,1.062031,-0.25565,-0.15437,0.732686,-0.591008,0.435835,-0.430444,-2.174792,-1.188354,0.099587,0.078294,0.007499,-0.145306,-1.084125,1.018779,0.271596,0.377077,-1.86245,0.327808,0.773681,-1.180625,0.481176,-0.205864,-0.089599,-0.728837,1.060798,-0.352394,-2.224651,1.006627,-2.14779,0.240393,-1.357918,-1.892007,0.34007,1.363676,0.351402,0.003676,-0.55239,-1.938602,-1.3674,-0.144835,0.432432,0.909143,-2.875255,0.880821,-0.651623,-1.450417,1.043699,1.735359,0.929006,-0.674249,-1.523727,-0.25193,1.848817,-0.702541,-1.15998,-1.713279,-1.936336
TRAIN_0430,HCC827,NVP-ADW742,3.89702,0.461044,-0.349767,0.191299,1.865914,-0.898679,0.147918,1.118295,0.410748,-1.214815,0.305667,0.012445,-0.219768,0.737331,-1.700902,-2.320652,-0.741992,-1.428707,0.987532,-1.529528,-1.001398,1.949426,0.683288,-0.135597,-1.104847,0.582589,-0.195075,-1.947806,-0.554746,-0.259569,-1.240692,-0.80318,2.118075,0.072685,-1.32853,0.941987,-1.093688,0.108214,-1.148524,-1.508345,0.468329,0.272248,0.208743,-0.700635,-0.599034,-1.355941,0.267157,-0.35925,1.767447,0.415746,-1.761438,1.057891,-0.12395,-0.923357,0.779258,0.770584,-0.166317,-0.278341,0.27248,1.213568,1.078637,-0.550498,0.252386,-0.558968,-0.244662
TRAIN_0431,SW1271,Selumetinib,2.756676,1.22407,-0.424848,0.550961,2.331872,0.242779,-0.335761,2.308309,0.416897,0.104542,1.749783,-0.316298,-1.62195,0.022102,-2.075417,-2.35808,-0.063889,-0.966788,0.037967,-1.114261,-2.205084,1.733284,-0.558364,0.671446,-0.715654,-1.393293,-0.823521,-1.555451,-0.291504,-0.724625,0.01134,-0.00199,2.406586,-0.810097,-0.87841,0.001992,-1.508177,0.036193,-2.431257,-1.561257,0.721834,0.414096,0.451505,-0.603579,-0.409148,-1.381885,-1.249892,-1.136838,1.349737,0.920331,-1.880418,0.109737,-0.324248,-0.679071,0.760136,-0.1876,0.437848,-1.298887,-0.247432,0.438829,1.33671,-0.371541,-0.844224,-0.431682,-0.613065
TRAIN_0432,RH41,AZD1208,4.83967,0.757858,0.215366,0.191694,0.566247,0.033775,0.164256,1.526022,0.997524,-0.51662,0.233158,0.092798,0.290077,0.596211,-1.034004,-1.530423,-0.793962,-0.394145,0.335697,-1.02491,-0.717398,1.083234,-0.693862,0.587866,-0.934966,0.34369,-0.208631,-1.116136,-0.0323,-0.362154,-0.347012,-0.42314,1.137098,0.171083,-3.034266,1.438174,-2.664675,-0.151145,-3.519593,-2.441881,-0.374803,1.275011,-0.433133,-0.005407,0.640094,-3.013744,-1.285938,-1.993588,1.52908,0.867297,-2.440785,0.553584,-0.167184,0.197539,1.827979,1.376783,0.754058,-1.536418,-0.964766,0.751982,0.959342,-0.797719,0.124034,-1.808084,-2.37368
TRAIN_0433,T84,Rapamycin,-0.470126,0.202341,-0.693281,0.481458,1.933817,-0.216802,0.215051,2.175516,0.409571,-0.523699,1.583013,0.297312,-1.263181,0.415404,-1.753807,-1.16817,-0.887992,-1.348363,-0.049935,-1.118437,-0.887132,0.7531,-0.518298,-0.832597,-0.802644,0.136427,-0.061843,-1.2042,0.571049,0.186578,-0.063118,-0.900413,0.888749,-0.945214,0.557126,-1.2403,0.678786,-0.112552,1.778403,0.072486,0.331753,-0.410368,0.407815,-0.14393,-0.478802,0.311055,-0.198081,0.525475,0.080814,-0.496244,1.411374,-0.963337,0.329724,0.755402,-1.104593,-0.743338,-0.221401,-0.944799,0.860091,-0.029243,-0.248533,0.09174,-0.745861,0.955294,0.702878
TRAIN_0434,HS766T,Lestaurtinib,0.672228,0.10628,-0.308864,1.378682,2.28454,-0.968887,-0.106697,0.915876,0.949217,0.382561,0.180539,-0.976178,-0.17979,-0.479524,-2.624349,-1.782531,-0.995425,-1.339753,0.751166,-0.884568,-1.570239,1.598437,-0.087321,0.019592,-1.489757,-0.90515,0.04252,-1.883411,0.435697,-1.130045,-0.908891,-0.596502,2.340755,0.641604,0.00259,-0.89192,-0.874125,0.371957,-0.323725,0.192203,0.060997,-0.068864,-0.044803,-0.434974,-0.013824,-0.321391,-0.200317,-0.170904,-0.092509,0.46786,-0.099648,0.518239,0.761337,0.414129,0.279291,0.183739,0.451036,0.028138,0.48619,0.313583,-0.160691,0.43848,0.04208,-0.074874,-0.261679
TRAIN_0435,TOV112D,GDC0810,4.021211,-0.050428,-0.332689,0.307966,0.854081,-0.056013,-0.148008,0.755903,-0.544801,-0.828596,0.109251,-0.451416,-0.894346,-0.074211,-1.919173,-1.283319,-0.934374,-1.141048,-0.432007,-0.719193,-1.432453,1.490364,0.043184,0.012851,-1.406777,-0.1949,0.42383,-0.743004,1.067664,-0.195144,0.250425,-0.358935,1.648351,0.432517,-1.513262,0.858103,-1.640114,0.118592,-2.626224,-1.290849,-1.001538,1.185584,-0.605628,1.043922,-0.694831,-1.889346,-1.119212,-1.106442,1.156652,1.318667,-2.219952,1.467727,-0.561552,-0.891911,0.802432,1.434163,0.904163,-1.242221,-0.867801,0.727876,1.577849,-0.589423,0.553457,-1.711846,-1.452151
TRAIN_0436,CAPAN1,Alpelisib,3.995403,0.156033,0.002328,0.224883,2.583537,-0.826097,-0.077371,1.883588,0.968253,-0.558398,0.473351,-0.43784,-0.535541,0.721985,-0.792859,-1.989996,-1.242734,-1.048947,1.601612,-1.302667,-0.581555,2.292886,-0.500781,0.351485,-0.599261,-0.729633,0.008254,-1.432714,-0.134657,-0.920518,-0.901353,-0.579897,1.452615,-0.132531,-1.172411,0.399383,-0.747257,-0.312857,-2.115799,-1.241381,0.882446,0.766422,0.647157,0.229445,-0.252926,-2.089818,-1.46953,-0.428116,0.833348,0.818713,-1.469455,0.246363,-0.981269,-0.452018,0.130229,0.698166,0.483483,-0.946236,0.261968,0.343651,0.797839,-1.263546,0.082048,-1.546326,-1.191281
TRAIN_0437,ST486,AZD2014,1.704512,0.088717,-0.41637,-0.119326,1.261978,0.506931,0.36969,0.969927,0.390396,-0.458971,-0.233361,-0.026243,-0.795592,-0.388494,-0.281227,0.17708,-0.055414,0.099198,0.017946,-1.075885,-0.32702,0.941664,-0.065376,-0.090916,-0.157579,-0.736902,-0.337166,-1.020019,0.210904,-0.8132,-0.472881,-0.62261,0.700033,0.578593,-1.630197,0.373241,-0.818065,0.144346,-1.189456,-0.562112,0.110851,0.298204,-0.091888,-0.381279,0.197145,-1.288769,-0.046687,-0.291307,0.429695,0.533593,-1.515027,0.530725,-0.145103,-0.740206,0.663754,0.946558,1.186904,-0.064952,0.043715,-0.347474,1.861344,-1.014718,0.353393,-0.506817,-1.368218
TRAIN_0438,TE4,AZD3759,3.134394,-0.085087,-0.700835,0.245553,1.118446,-0.768733,0.549332,0.591888,1.282703,0.21963,0.880162,-0.715023,-0.198751,-0.44647,-1.064459,-1.407269,-0.651342,-1.416467,-0.989115,-1.240606,-0.565537,0.962897,-0.264021,0.381422,-0.228987,0.230044,-0.39805,-1.885636,1.478262,0.657348,-0.137495,-1.113241,1.953066,-0.072685,-0.864889,1.294764,-1.309489,0.03204,-2.697501,-0.169229,-0.38159,0.739807,0.083044,-0.139261,0.169928,-0.318313,-0.436071,-0.031976,0.989499,0.77695,-1.60746,0.790633,0.254704,0.01295,0.147322,0.720497,0.846571,-1.340406,0.556129,0.252403,0.903349,-0.662484,-0.80834,-1.165477,-0.824003
TRAIN_0439,WSUDLCL2,Docetaxel,-6.588209,0.710218,0.533366,0.374429,0.628996,0.153703,-1.06452,0.447716,-0.369212,-0.029916,-0.437979,-0.706496,0.687879,0.594256,-0.472817,-0.332016,-0.262304,0.03574,-0.260709,0.273459,-0.474028,0.150686,-0.044694,-0.278959,-0.186205,-0.402622,0.261553,0.324812,-0.267224,-0.21307,0.158897,-0.365973,0.687897,-0.201625,0.798306,-0.119953,1.481924,0.207791,2.54287,1.570925,0.270332,-1.51689,-0.066681,0.022527,1.135359,1.919822,0.393656,0.640019,-0.957178,-0.111218,1.226762,-0.139139,0.26514,0.807835,-0.964551,-1.307825,-0.330173,0.30066,-0.184375,-0.352008,-1.346629,0.02936,0.235369,0.336949,0.674003
TRAIN_0440,A498,Sabutoclax,0.795582,0.575771,-0.753342,0.697781,1.629865,-0.662887,-0.144081,1.519327,0.152704,-0.264125,0.792379,0.104222,0.087415,-0.460507,-2.274378,-1.3702,-0.273709,-0.698233,2.222905,-0.571411,-0.764937,1.860059,0.112642,-0.093912,-0.964978,-0.900119,-0.013737,-1.328816,0.395464,0.590537,-1.208889,-0.22467,0.941543,0.342456,-0.313155,0.244849,0.210585,0.242432,-0.17826,0.175224,-0.424909,-1.135379,0.484808,-0.741514,0.078797,0.290259,0.223535,-0.102982,0.04712,0.206721,0.515056,0.839594,0.14933,0.088686,-0.504564,0.131674,0.25574,-0.025906,0.298189,-0.173986,0.253839,0.49641,0.464854,0.151527,-0.419857
TRAIN_0441,HCC1143,Dactolisib,-2.696021,1.485088,-0.394282,0.132963,2.298495,0.741816,-0.237613,2.120855,1.455624,-0.851392,0.312245,0.141481,0.366187,0.528905,-2.396695,-0.770612,-0.840559,-1.203432,0.492562,-0.151592,-1.017431,1.70641,0.000734,0.090821,-1.178077,-1.821542,-0.034859,-1.056506,-0.191266,-0.421135,-0.400562,0.262348,2.680909,0.227638,1.056634,-0.407129,-0.178796,0.440284,1.544465,1.009237,-0.164836,0.210771,1.642187,0.106347,-0.528889,0.330371,0.616306,-0.608144,-0.361102,0.04526,1.51106,0.518427,0.594687,-0.795872,0.202574,-0.08203,-0.264762,-0.511201,-0.257988,-0.72311,-1.418905,0.200617,-0.320616,1.77921,0.420071
TRAIN_0442,NCIH1436,ML323,4.438616,0.919993,0.473656,0.516206,1.112939,0.415006,-0.803697,1.558928,-0.034002,0.134435,0.331228,0.241177,-0.14937,-0.406355,-0.910712,-0.687617,-0.035842,-1.239974,0.113567,-0.697559,-1.549905,2.089476,-0.119362,-1.29439,-1.038929,-0.635876,0.056632,-1.160692,0.722226,0.050325,-0.105916,-0.68008,1.55061,-0.287157,-1.058824,1.27759,-1.021178,0.573679,-3.183565,-2.677462,0.424786,0.74543,-0.255857,-0.791907,-0.331191,-1.267629,-1.18853,-0.334665,1.394198,-0.174885,-2.04308,-0.104248,-0.515684,-1.09627,1.282842,0.88054,1.468711,-1.567304,-0.678318,-1.364686,2.379846,-0.379864,-0.637513,-2.074945,-1.883317
TRAIN_0443,MC116,Crizotinib,1.466773,-0.353194,-0.225451,-0.388513,1.01167,0.762275,0.752648,1.167165,0.17099,-0.34767,-0.644842,0.855017,0.070756,-0.160914,-0.008608,-1.092797,0.005632,-0.442387,0.429816,-0.351013,-1.221976,0.553054,0.445058,0.009132,-0.113329,-0.714149,0.025866,-0.7169,0.505571,-0.195416,0.242488,0.332318,0.996999,0.05611,-0.313137,1.058992,-0.99243,-0.126817,-1.397791,-0.804813,-0.129202,0.672449,0.754851,0.942689,0.186911,-0.248448,-0.889107,-0.016638,1.51282,-0.173967,-1.649662,1.127564,-0.794836,-1.210734,1.252095,1.421096,0.959201,-0.692532,-0.466007,0.405315,1.568367,-0.263087,0.935328,-1.331801,-0.964386
TRAIN_0444,IM95,NVP-ADW742,2.948367,-0.178529,-1.530061,0.113039,1.695784,0.071303,-0.297914,1.251192,0.269005,-0.272894,0.816634,-1.178376,-0.222457,0.65963,-1.736929,-1.028461,0.957863,-0.861777,0.447847,-1.094857,-1.038298,1.401701,-0.083053,-0.455869,-1.03569,0.295946,0.312984,-0.439052,0.181808,-0.10517,-0.093531,-0.956429,1.639877,0.072685,-1.32853,0.941987,-1.093688,0.108214,-1.148524,-1.508345,0.468329,0.272248,0.208743,-0.700635,-0.599034,-1.355941,0.267157,-0.35925,1.767447,0.415746,-1.761438,1.057891,-0.12395,-0.923357,0.779258,0.770584,-0.166317,-0.278341,0.27248,1.213568,1.078637,-0.550498,0.252386,-0.558968,-0.244662
TRAIN_0445,KMH2,Uprosertib,2.936512,0.723242,-0.023722,0.299547,1.664207,0.16958,0.659078,1.2925690919220059,0.471341,-1.107265,0.23075,-0.41936,0.016782,0.176836,-0.906459,-0.746514,0.719463,-0.802506,-0.270434,-0.455086,-1.300337,1.674141,-0.285358,-0.239794,-1.142778,0.012607,-0.00825,-1.053657,1.071878,-0.810504,-0.167935,-0.056946,0.363655,-0.484458,-0.113664,1.309084,-0.393676,0.243803,-1.573191,-1.750486,0.668881,0.831331,0.432499,0.743707,-0.564513,-1.347279,-0.461904,-0.867817,0.824391,0.544933,-1.694045,0.935986,-1.089935,-0.026572,0.86188,0.611087,0.346683,-1.769065,-0.666162,0.811316,0.819292,0.165291,-0.471194,-0.607383,-1.397745
TRAIN_0446,NCIH209,AT13148,3.488149,-0.122712,-0.610011,0.019858,1.448705,-0.467028,-0.393976,0.692362,0.616926,-0.045588,-1.206005,0.240636,0.446655,-0.384025,-1.601628,-1.230787,-0.705826,-0.478536,-0.79005,-1.088359,-0.053801,0.390391,0.490082,0.217039,-1.735289,0.000279,0.005836,-0.898785,0.341518,-0.112867,0.183733,0.23832,1.283981,0.189418,-1.592353,0.725207,-2.103474,0.132005,-2.305007,-1.309178,-0.095581,0.852748,0.021528,-0.292769,-0.290528,-1.603634,-0.410035,-0.566252,0.98612,0.287,-2.293721,0.175994,0.592634,-1.199819,0.53249,0.938627,0.899261,-1.087352,-0.199995,-0.491253,1.59005,-0.209997,-0.825349,-2.349653,-1.802358
TRAIN_0447,NMCG1,SCH772984,6.88052,0.834521,-0.488717,1.023515,2.966814,0.237747,-0.11591,2.75657,2.063873,-0.960781,1.445043,-0.938018,-0.582436,0.357779,-3.306001,-3.144042,-0.290956,-2.101774,0.168292,-0.495246,-1.930815,1.318579,-0.669458,-0.790297,-2.916405,-2.501963,0.121552,-2.543,0.673646,-1.841651,-0.458311,-1.238378,3.924535,0.112859,-0.871256,0.502775,-1.023537,-0.284351,-1.629988,-1.091055,0.141547,0.718013,0.030703,-0.59647,-0.911607,0.254949,-1.073085,-0.584503,1.00478,0.423009,-0.984193,0.00743,-0.152572,-0.447204,0.27575,0.850544,1.185124,-0.60355,-0.226063,0.767937,1.169371,0.453693,-1.009182,-0.328463,-0.543677
TRAIN_0448,CFPAC1,Ruxolitinib,6.616678,1.172311,0.146071,0.62743,0.807301,-0.757515,-0.377555,1.21244,0.643811,-0.422713,0.7861,-0.480468,-0.204189,0.264697,-2.825877,-2.126846,-0.61225,-1.577904,0.601871,-0.10699,-0.74746,1.30137,0.528453,0.13921,-1.53734,-0.829706,-0.044668,-1.299881,0.446152,-0.496764,-0.278716,-0.359608,2.374861,-0.730951,-0.311658,1.924286,-0.693945,0.335053,-2.5754,-2.161819,0.727832,0.466459,-1.022261,-0.563586,-1.165745,-1.411808,-0.139302,-1.371545,2.183629,0.975546,-3.349542,0.276304,-0.850252,-0.610705,0.275402,1.450335,1.011744,-0.98412,-0.5582,0.214258,1.312455,0.320978,-0.478524,-2.129862,-1.448377
TRAIN_0449,RPMI8402,Doramapimod,4.446867,0.684599,0.021844,-0.274543,0.696933,0.045656,-1.313981,0.572855,0.370218,-0.096569,0.569079,-0.44145,0.062471,-0.728524,-0.231008,0.584758,-0.625138,-0.60994,-0.283634,-0.141236,-0.852287,0.543509,0.372141,0.282511,-1.207803,0.373941,0.493877,0.153662,0.271751,-0.026325,0.449944,0.825094,-0.055822,1.006391,-1.389057,0.885598,-1.659356,0.603325,-2.502008,-2.096326,0.789539,0.110977,-0.26588,-0.09506,-0.296013,-2.718724,-0.97199,-1.016914,1.479414,1.038284,-2.24381,-0.00253,-1.117982,-1.241595,0.922779,1.248964,1.945617,-1.110702,-0.270198,-0.126281,2.076687,-2.143446,0.132882,-1.226056,-2.046958
TRAIN_0450,SKNDZ,Ulixertinib,3.057827,0.553349,0.126525,-0.462716,1.31366,-0.488515,-0.700916,0.479711,0.718251,-0.418066,-0.486448,-0.063802,-1.024135,0.228021,-1.130984,-0.68436,0.523415,-1.344173,0.179108,-0.731516,-0.705996,1.065563,-0.323807,-0.176325,-1.489228,0.138204,0.302085,-0.293233,0.090302,-0.720905,-0.729765,-0.213727,0.690475,0.354142,-1.225604,0.521775,-0.770105,0.430188,-1.934917,-1.313641,-0.677279,1.079517,-0.04094,0.145518,0.482942,-1.010541,-0.602009,-0.252128,0.832721,0.883489,-1.180675,-0.026598,0.232096,0.102247,-0.205615,1.54772,0.888113,-0.494354,0.26898,-0.032445,1.216385,-0.551523,-0.878174,-1.337298,-0.623017
TRAIN_0451,PANC0203,Sapitinib,2.622768,0.509838,-0.63311,-0.47377,1.753673,-0.149507,-0.545552,0.785323,1.089932,-0.607101,0.82639,0.464001,-1.541074,-0.105433,-2.036985,-1.014649,-1.386078,-0.054967,0.385299,-0.96505,-1.525371,1.262085,0.296038,-0.466061,-1.266202,-0.741884,-0.269042,0.130554,0.588958,-0.299976,0.274295,-1.318362,2.746834,-0.321152,-0.89322,2.150448,-1.544818,0.463063,-2.484274,-1.98229,-0.116526,-0.209851,0.869648,-1.245265,-0.470904,-2.253622,-1.252609,0.169662,1.290669,-0.095844,-2.279635,-0.017879,-0.455308,-0.67565,1.636428,0.202576,1.031053,-1.102597,0.125155,0.550354,1.393475,-0.366924,-0.675015,-0.639908,-0.947468
TRAIN_0452,EKVX,Rucaparib,5.195663,0.518361,0.569577,0.020985,1.517348,-0.348595,-1.118541,1.914924,1.804041,-0.584972,0.803457,-1.217816,-0.898847,0.119273,-2.585393,-1.546821,-0.434281,-1.840262,0.5218,-0.902499,-1.221093,2.649093,-0.79389,-0.319785,-2.435739,-0.807428,0.373858,-0.966091,0.438507,-0.921689,-0.294064,-1.180692,3.393939,-0.614904,-0.442504,0.684066,-1.947743,0.991247,-1.864113,-0.969032,-0.236974,0.130412,0.273804,0.02772,-0.181798,-1.048758,-1.737329,-0.127163,0.729975,0.843376,-2.369372,-0.015099,-0.770598,-1.541349,0.759862,0.860363,1.519266,-0.694766,0.470174,0.583732,1.439982,0.120626,-0.538333,-2.081925,-1.346423
TRAIN_0453,SNUC1,CPI-637,5.977269,0.671866,-0.167035,0.795867,1.666061,-1.000683,-0.416965,2.442765,0.464642,-0.645062,0.290746,-0.52315,-0.773597,0.493805,-1.881611,-1.398536,-1.107445,-1.218462,0.212388,-0.711992,-1.858362,1.974791,0.359527,-0.424544,-1.720068,-0.829408,1.430999,-1.406242,1.227665,-1.254984,-0.796732,-0.966076,1.494285,-0.038354,-1.442531,0.425094,-1.164845,-0.059502,-2.550215,-0.954445,0.505543,0.128029,-0.666119,-0.179703,-0.990527,-1.562066,-0.897266,-0.505003,0.995334,1.30909,-0.828039,0.274183,-0.314779,-0.814927,0.65055,0.899343,0.645669,-1.638496,-0.191882,0.162798,-0.044519,-0.388915,-0.256,-0.738156,-1.339592
TRAIN_0454,CORL311,Epirubicin,-1.27947,0.242243,0.594553,0.112133,0.623571,-0.398675,-0.633957,1.122246,1.3279,-0.153852,0.238314,-0.457228,-1.094471,0.604104,-1.324255,-1.249035,1.218811,-0.531041,-0.164785,-0.823187,-0.374559,1.041254,-0.870815,0.50498,-1.291214,0.570934,0.614542,-0.996895,0.892901,-0.36958,0.230428,-0.161858,0.821177,0.584588,0.218532,-1.293734,0.454386,-0.314177,-0.314104,1.128928,0.010668,-0.307924,-0.237122,-0.731394,-0.586543,0.965222,-0.079798,0.111592,-1.252937,-0.734058,0.689781,0.118108,0.960752,0.819251,-0.248885,0.011408,-0.361602,1.210607,0.642009,0.012527,-0.112766,0.82703,0.330319,1.020829,-0.83569
TRAIN_0455,T84,Pevonedistat,3.052292,0.202341,-0.693281,0.481458,1.933817,-0.216802,0.215051,2.175516,0.409571,-0.523699,1.583013,0.297312,-1.263181,0.415404,-1.753807,-1.16817,-0.887992,-1.348363,-0.049935,-1.118437,-0.887132,0.7531,-0.518298,-0.832597,-0.802644,0.136427,-0.061843,-1.2042,0.571049,0.186578,-0.063118,-0.900413,0.888749,-0.682816,-0.490825,1.152252,-0.778952,-0.043693,-0.835052,-0.66123,0.146066,0.914007,0.277556,-0.435219,1.289514,-0.388409,-0.496842,0.572798,0.071261,0.930856,-0.94532,0.808764,-0.01087,0.449711,1.127824,-0.268064,0.90728,-0.947214,-0.613039,-0.305879,0.534017,-0.122104,-0.137274,-0.246915,-0.050385
TRAIN_0456,HT29,Tozasertib,0.939518,-0.120005,-0.195851,-0.596203,1.246944,0.536441,-0.915041,0.907448,0.747906,0.269558,0.188306,-0.698384,-1.338478,0.235643,-0.43331,-1.172488,-0.438553,-0.608845,0.233324,-1.096726,-0.661899,1.226969,-0.162813,-0.436353,-0.431244,-0.081452,-0.192144,-0.373996,0.036795,-0.847567,-0.601578,-1.342911,1.643749,-0.763425,-1.106554,0.950082,0.444601,-0.842854,-1.463405,-0.717546,-0.171143,0.938327,-0.314188,-0.003504,-0.470438,-0.418521,-0.838797,-0.496288,1.208019,-0.27505,-1.19173,-0.685883,-0.811772,-0.279699,-0.069959,0.444721,0.894201,-0.873226,0.19638,0.338208,0.896284,0.287241,0.030795,2.4e-05,-0.37627
TRAIN_0457,SF539,AGI-5198,4.558671,1.223676,0.411944,0.330225,1.282395,-0.343111,0.273325,-0.242836,-0.046925,0.206407,0.202486,-0.175798,-0.954357,1.069904,-0.558973,-1.140946,-0.541563,-0.096216,1.180813,-0.07091,0.233891,0.423017,-0.545899,-0.553732,-0.638638,-0.240612,-0.009059,-0.289739,0.842814,-1.125183,-0.474458,0.047076,0.883568,-0.734819,-1.544505,1.000128,-2.163449,0.258151,-3.102505,-2.813496,0.060358,0.4857,0.360389,-0.493062,0.126102,-1.308109,-0.68762,-1.432904,2.261248,1.278248,-2.506691,1.123973,-0.8254,-1.899178,0.492799,2.33602,0.583517,-1.197911,-0.424214,0.216269,1.170468,-0.647719,-0.54604,-2.289912,-1.599625
TRAIN_0458,PANC0203,UNC0379,4.310257,0.509838,-0.63311,-0.47377,1.753673,-0.149507,-0.545552,0.785323,1.089932,-0.607101,0.82639,0.464001,-1.541074,-0.105433,-2.036985,-1.014649,-1.386078,-0.054967,0.385299,-0.96505,-1.525371,1.262085,0.296038,-0.466061,-1.266202,-0.741884,-0.269042,0.130554,0.588958,-0.299976,0.274295,-1.318362,2.746834,-0.013534,-1.250915,0.261235,-1.342215,-1.087525,-2.20022,-1.404406,0.333798,0.016359,0.297687,-0.645751,-0.73178,-1.239572,0.228781,-0.472351,0.734384,0.465846,-1.436636,0.660889,0.955216,-1.089538,0.787443,1.889147,1.749954,-1.882378,-0.335991,1.100413,2.500054,-0.166172,-0.384661,-1.70074,-0.183934
TRAIN_0459,GDM1,Sinularin,3.941193,0.161057,-0.02178,0.662145,-0.563957,-0.389367,0.019631,1.180166,0.035967,-1.110739,0.509166,-0.487918,-0.76592,-0.223287,-0.79511,-0.936024,-1.30934,0.076468,0.752877,-0.007803,-1.087655,0.437663,-0.0862,0.324204,-0.189213,-0.567067,0.081745,-0.194179,0.865924,0.131608,0.287374,-0.179125,1.385667,0.380129,-1.312002,0.869918,-1.757268,0.670262,-1.86935,-1.716081,-0.304857,0.150508,0.681486,-0.066841,-0.223237,-2.03547,-1.522422,-0.024655,1.182154,0.831045,-2.129475,0.237562,-0.066322,-0.377351,1.070643,0.98484,1.330184,-0.36724,-0.392022,0.107113,1.742904,-0.853544,0.110812,-1.2444,-2.234686
TRAIN_0460,SW1710,Fludarabine,6.892576,-0.632369,-0.699467,0.351014,1.506465,-0.304391,-0.292702,1.76789,0.308318,0.002166,0.754005,-0.618823,0.339257,1.017815,-1.42821,-3.217407,0.232658,-0.605594,1.314393,-0.280454,-0.609386,1.89071,0.450768,1.063933,-1.302603,-1.325199,-0.043888,-0.944818,0.409485,-1.218073,-1.104388,-0.966431,2.238119,0.338668,-1.055539,0.694492,-1.527252,-0.044322,-3.544727,-2.362277,-0.094146,1.316028,0.820983,-0.901859,-0.254281,-2.70108,-0.714077,-0.969594,0.984908,0.890845,-2.812753,0.305117,-1.660257,-0.49401,1.284508,1.475973,0.56696,-0.594513,-0.77498,0.246681,2.550025,-1.036533,0.105808,-1.299849,-1.514231
TRAIN_0461,NCIH1666,UNC0379,4.585781,0.817841,0.39463,0.862607,0.390044,-0.50116,0.347011,1.293021,0.712849,-1.026854,1.474926,0.342818,-0.942347,0.33363,-2.396009,-1.5459,-0.349319,-0.682404,0.503609,0.492059,-2.03144,0.719494,-0.439135,-0.711437,-2.27708,-1.08558,-0.341911,-1.714017,0.662786,-0.898463,-0.403173,-0.199399,1.607056,-0.013534,-1.250915,0.261235,-1.342215,-1.087525,-2.20022,-1.404406,0.333798,0.016359,0.297687,-0.645751,-0.73178,-1.239572,0.228781,-0.472351,0.734384,0.465846,-1.436636,0.660889,0.955216,-1.089538,0.787443,1.889147,1.749954,-1.882378,-0.335991,1.100413,2.500054,-0.166172,-0.384661,-1.70074,-0.183934
TRAIN_0462,NCIH1781,AZD5582,0.6022,1.693235,-0.616009,-0.001767,0.935736,-0.185817,-1.06476,1.37278,1.508462,-0.329081,0.321457,-0.708643,0.0477,-0.204295,-0.726448,-0.520558,-0.356434,-0.879029,0.786277,-0.235507,-1.620696,1.000417,-0.85584,0.262756,-0.895116,-1.144334,-0.131961,-1.666023,-0.12547,-0.242367,-0.618242,-0.669209,0.783394,0.122115,-0.25187,0.860732,-0.499077,-0.200525,-1.120684,-1.242683,0.13003,0.620511,0.944998,-0.726134,0.055199,-0.17052,-0.06418,0.132604,0.945298,0.860922,-1.630212,-0.493247,-0.240474,-1.497734,0.992268,1.24571,0.357226,-0.702553,-0.226726,0.230151,0.664766,-0.016175,-0.200725,-0.210182,-0.514188
